ayz,Maybrat,West Papuan,Latn
aza,Azha,Loloish,Latn
azd,Eastern Durango Nahuatl,Nahuan,Latn
azg,San Pedro Amuzgos Amuzgo,Oto-Manguean,Latn
azm,Ipalapa Amuzgo,Oto-Manguean,Latn
azn,Western Durango Nahuatl,Nahuan,Latn
azo,Awing,Ngemba,Latn
azt,Faire Atta,Philippine,Latn
azz,Highland Puebla Nahuatl,Nahuan,Latn
baa,Babatana,Western Oceanic,Latn
bab,Bainouk-Gunyuño,Banyum,Latn
bac,Badui,Malayo-Sumbawan,Latn
bae,Baré,Arawakan,Latn
baf,Nubaca,Yambasa,Latn
bag,Tuki,Mbam,Latn
bah,Bahamian Creole,creole or pidgin,Latn
baj,Barakai,Central-Eastern Malayo-Polynesian,Latn
bal,Baluchi,Northwestern Iranian,fa-Arab
ban,Balinese,Malayo-Chamic,"Latn, Bali"
bao,Waimaha,Tucanoan,Latn
bap,Bantawa,Central Kiranti,Deva
bar,Bavarian,West Germanic,Latn
bas,Basaa,Basaa,Latn
bau,Badanchi,Jarawa,Latn
bav,Babungo,Northern Ring,Latn
baw,Bambili-Bambui,Ngemba,Latn
bax,Bamum,Nun,"Latn, Bamu"
bay,Batuley,Malayo-Polynesian,Latn
bba,Baatonum,Savanna,Latn
bbb,Barai,Trans-New Guinea,Latn
bbc,Toba Batak,Batak,"Latn, Batk"
bbd,Bau,Madang,Latn
bbe,Bangba,Eastern Ngbaka,Latn
bbf,Baibai,Papuan,Latn
bbg,Barama,Sira,Latn
bbh,Bugan,Pakanic,Latn
bbi,Barombi,Basaa,Latn
bbj,Ghomala',Bamileke,Latn
bbk,Babanki,Central Ring,Latn
bbl,Bats,Nakh,Geor
bbm,Babango,Bati-Angba,Latn
bbn,Uneapa,Western Oceanic,Latn
bbo,Konabéré,Soninke-Bobo,Latn
bbp,West Central Banda,Banda,Latn
bbq,Bamali,Nun,Latn
bbr,Girawa,Madang,Latn
bbs,Bakpinka,Upper Cross River,Latn
bbt,Mburku,West Chadic,Latn
bbu,Bakulung,Jarawan,Latn
bbv,Karnai,Western Oceanic,Latn
bbw,Baba,Nun,Latn
bbx,Bubia,Southern Bantoid,Latn
bby,Befang,Southern Bantoid,Latn
bca,Central Bai,Greater Bai,"Hani, Latn"
bcb,Bainouk-Samik,Banyum,Latn
bcd,North Babar,Timoric,Latn
bce,Bamenyam,Nun,Latn
bcf,Bamu,Kiwaian,Latn
bcg,Baga Pokur,Nalu,Latn
bch,Bariai,Western Oceanic,Latn
bci,Baoule,Central Tano,Latn
bcj,Bardi,Nyulnyulan,Latn
bck,Bunaba,Bunuban,Latn
bcl,Bikol Central,Philippine,Latn
bcm,Banoni,Western Oceanic,Latn
bcn,Bibaali,Mumuye-Yendang,Latn
bco,Kaluli,Trans-New Guinea,Latn
bcp,Bali,Komo-Bira,Latn
bcq,Bench,Omotic,Latn
bcr,Babine-Witsuwit'en,North Athabaskan,Latn
bcs,Kohumono,North-South Upper Cross River,Latn
bct,Bendi,Mangbutu-Lese,Latn
bcu,Biliau,Western Oceanic,Latn
bcv,Shoo-Minda-Nye,Jukunoid,Latn
bcw,Bana,Central Chadic,Latn
bcy,Bacama,Central Chadic,Latn
bcz,Bainouk-Gunyaamolo,Banyum,Latn
bda,Bayot,Jola,Latn
bdb,Basap,North Bornean,Latn
bdc,Emberá-Baudó,Chocoan,Latn
bdd,Bunama,Western Oceanic,Latn
bde,Bade,West Chadic,Latn
bdf,Biage,Trans-New Guinea,Latn
bdg,Bonggi,North Bornean,Latn
bdh,Tara Baka,Bongo-Baka,Latn
bdi,Burun,Western Nilotic,Latn
bdj,Bai,Sere,Latn
bdk,Budukh,Lezghian,Cyrl
bdl,Indonesian Bajau,Malayo-Polynesian,Latn
bdm,Buduma,Central Chadic,Latn
bdn,Baldemu,Central Chadic,Latn
bdo,Morom,Bagirmi,Latn
bdp,Bende,Bantu,Latn
bdq,Bahnar,Bahnaric,Latn
bdr,West Coast Bajau,Sama-Bajaw,Latn
bds,Burunge,Cushitic,Latn
bdt,Bokoto,Western Gbaya,Latn
bdu,Oroko,Sawabantu,Latn
bdv,Bodo Parja,Eastern Indo-Aryan,Orya
bdw,Baham,Papuan,Latn
bdx,Budong-Budong,South Sulawesi,Latn
bdy,Bandjalang,Pama-Nyungan,Latn
bdz,Badeshi,Western Indo-Aryan,
bea,Beaver,North Athabaskan,Latn
beb,Bebele,Beti,Latn
bec,Iceve-Maci,Central Tivoid,Latn
bed,Bedoanas,Halmahera-Cenderawasih,Latn
bee,Byangsi,Almora,Deva
bef,Benabena,Kainantu-Goroka,Latn
beg,Belait,North Sarawakan,Latn
beh,Biali,Eastern Oti-Volta,Latn
bei,Bekati',Land Dayak,Latn
bej,Beja,Cushitic,"Arab, Latn"
bek,Bebeli,Western Oceanic,Latn
bem,Bemba,Sabi,Latn
beo,Beami,Papuan,Latn
bep,Besoa,Kaili-Pamona,Latn
beq,Beembe,Kongo,Latn
bes,Besme,Kim,Latn
bet,Guiberoua Bété,Bété,Latn
beu,Blagar,Trans-New Guinea,Latn
bev,Daloa Bété,Bété,Latn
bew,Betawi,creole or pidgin,Latn
bex,Jur Modo,Bongo-Baka,Latn
bey,Akuwagel,Torricelli,Latn
bez,Kibena,Bena-Kinga,Latn
bfa,Bari,Bari,Latn
bfb,Pauri Bareli,Bhil,Deva
bfc,Northern Bai,Greater Bai,"Hani, Latn"
bfd,Bafut,Ngemba,Latn
bfe,Betaf,Tor-Kwerba,Latn
bff,Bofi,Eastern Gbaya,Latn
bfg,Busang Kayan,Malayo-Polynesian,Latn
bfh,Blafe,Papuan,Latn
bfi,British Sign Language,sign,Latn
bfj,Bafanji,Nun,Latn
bfk,Ban Khor Sign Language,sign,
bfl,Banda-Ndélé,Central Banda,Latn
bfm,Mmen,Central Ring,Latn
bfn,Bunak,Trans-New Guinea,Latn
bfo,Malba Birifor,Moré,Latn
bfp,Beba,Ngemba,Latn
bfq,Badaga,Dravidian,Knda
bfr,Bazigar,Dravidian,
bfs,Southern Bai,Greater Bai,"Hani, Latn"
bft,Balti,Ladakhi-Balti,"Arab, Tibt"
bfu,Gahri,West Himalayish,"Takr, Tibt"
bfw,Bondo,Munda,Orya
bfx,Bantayanon,Philippine,Latn
bfy,Bagheli,Eastern Hindi,Deva
bfz,Mahasu Pahari,Western Pahari,Deva
bga,Gwamhi-Wuri,Northwest Kainji,Latn
bgb,Bobongko,Saluan-Banggai,Latn
bgc,Haryanvi,Central Indo-Aryan,Deva
bgd,Rathwi Bareli,Bhil,Deva
bge,Bauria,Bhil,Deva
bgf,Bangandu,Southern Gbaya,Latn
bgg,Bugun,Kho-Bwa,Latn
bgi,Giangan,Philippine,Latn
bgj,Bangolan,Nun,Latn
bgk,Bit,Palaungic,Latn
bgl,Bo,Vietic,
bgo,Baga Koga,Baga,Latn
bgq,Bagri,Western Indo-Aryan,Deva
bgr,Bawm Chin,Kukish,Latn
bgs,Tagabawa,Manobo,Latn
bgt,Bughotu,Southeast Solomonic,Latn
bgu,Mbongno,Mambiloid,Latn
bgv,Warkay-Bipim,Trans-New Guinea,Latn
bgw,Bhatri,Eastern Indo-Aryan,Deva
bgx,Balkan Gagauz Turkish,Oghuz,Latn
bgy,Benggoi,Central Maluku,Latn
bgz,Banggai,Saluan-Banggai,Latn
bha,Bharia,Dravidian,Deva
bhb,Bhili,Bhil,Deva
bhc,Biga,Halmahera-Cenderawasih,Latn
bhd,Bhadrawahi,Western Pahari,"Arab, Deva"
bhe,Bhaya,Western Indo-Aryan,
bhf,Odiai,Kwomtari,Latn
bhg,Binandere,Trans-New Guinea,Latn
bhh,Bukhari,Southwestern Iranian,"Cyrl, Hebr, Latn, fa-Arab"
bhi,Bhilali,Bhil,Deva
bhj,Bahing,Western Kiranti,"Deva, Latn"
bhl,Bimin,Ok,Latn
bhm,Bathari,Modern South Arabian,"Arab, Latn"
bhn,Bohtan Neo-Aramaic,Northeastern Neo-Aramaic,
bho,Bhojpuri,Eastern Hindi,"Deva, Kthi"
bhp,Bima,Central-Eastern Malayo-Polynesian,Latn
bhq,Tukang Besi South,Muna-Buton,Latn
bhs,Buwal,Central Chadic,Latn
bht,Bhattiyali,Western Pahari,Deva
bhu,Bhunjia,Eastern Indo-Aryan,"Deva, Orya"
bhv,Bahau,Malayo-Polynesian,Latn
bhw,Biak,Halmahera-Cenderawasih,Latn
bhx,Bhalay,Indo-Aryan,
bhy,Bhele,Komo-Bira,Latn
bhz,Bada,Kaili-Pamona,Latn
bia,Badimaya,Southwest Pama-Nyungan,Latn
bib,Bissa,Bisa-Busa,Latn
bic,Bikaru,Engan,Latn
bid,Bidiyo,East Chadic,Latn
bie,Bepour,Madang,Latn
bif,Biafada,Tenda,Latn
big,Biangai,Papuan,Latn
bij,Kwanka,Tarokoid,Latn
bil,Bile,Jarawan,Latn
bim,Bimoba,Gurma,Latn
bin,Edo,Edo-Esan-Ora,Latn
bio,Nai,Kwomtari,Latn
bip,Bila,Komo-Bira,Latn
biq,Bipi,Admiralty Islands,Latn
bir,Bisorio,Engan,Latn
bit,Berinomo,Sepik,Latn
biu,Biete,Kukish,Latn
biv,Southern Birifor,Moré,Latn
biw,Kol (Cameroon),Makaa,Latn
bix,Bijori,Munda,Deva
biy,Birhor,Munda,Deva
biz,Baloi,Ngondi-Ngiri,Latn
bja,Budza,Buja-Ngombe,Latn
bjb,Barngarla,Pama-Nyungan,Latn
bjc,Bariji,Trans-New Guinea,Latn
bje,Biao-Jiao Mien,Mien,"Hani, Latn"
bjf,Barzani Jewish Neo-Aramaic,Northeastern Neo-Aramaic,Hebr
bjg,Bidyogo,Bak,Latn
bjh,Bahinemo,Sepik,Latn
bji,Burji,Cushitic,"Latn, Ethi"
bjj,Kannauji,Central Indo-Aryan,Deva
bjk,Barok,Western Oceanic,Latn
bjl,Bulu (New Guinea),Western Oceanic,Latn
bjm,Bajelani,Zaza-Gorani,"Latn, Arab"
bjn,Banjarese,Malayic,"Latn, Arab"
bjo,Mid-Southern Banda,Central Banda,Latn
bjp,Fanamaket,Oceanic,Latn
bjr,Binumarien,Kainantu-Goroka,Latn
bjs,Bajan,creole or pidgin,Latn
bjt,Balanta-Ganja,Bak,"Arab, Latn"
bju,Busuu,Furu,Latn
bjv,Bedjond,Sara,Latn
bjw,Bakwé,Eastern Kru,Latn
bjx,Banao Itneg,Philippine,Latn
bjy,Bayali,Pama-Nyungan,Latn
bjz,Baruga,Trans-New Guinea,Latn
bka,Kyak,Bikwin-Jen,Latn
bkc,Baka,Baka,Latn
bkd,Binukid,Manobo,Latn
bkf,Beeke,Komo-Bira,Latn
bkg,Buraka,Gbanziri,Latn
bkh,Bakoko,Basaa,Latn
bki,Baki,North-Central Vanuatu,Latn
bkj,Pande,Ngondi-Ngiri,Latn
bkk,Brokskat,Dardic,
bkl,Berik,Tor-Kwerba,Latn
bkm,Kom (Cameroon),Central Ring,Latn
bkn,Bukitan,North Bornean,Latn
bko,Kwa',Bamileke,Latn
bkp,Iboko,Ngondi-Ngiri,Latn
bkq,Bakairí,Cariban,Latn
bkr,Bakumpai,West Barito,Latn
bks,Masbate Sorsogon,Philippine,Latn
bkt,Boloki,Zamba-Binza,Latn
bku,Buhid,Philippine,Buhd
bkv,Bekwarra,Bendi,Latn
bkw,Bekwel,Bekwilic,Latn
bkx,Baikeno,Timoric,Latn
bky,Bokyi,Bendi,Latn
bkz,Bungku,Bungku-Tolaki,Latn
bla,Blackfoot,Algonquian,"Latn, Cans"
blb,Bilua,Trans-New Guinea,Latn
blc,Bella Coola,Salishan,Latn
bld,Bolango,Philippine,Latn
ble,Balanta-Kentohe,Bak,Latn
blf,Buol,Philippine,Latn
blg,Balau,Malayic,Latn
blh,Kuwaa,Kru,Latn
bli,Bolia,Mongo,Latn
blj,Bolongan,Malayo-Polynesian,Latn
blk,Pa'o Karen,Karen,Mymr
bll,Biloxi,Ohio Valley Siouan,Latn
blm,Beli,Bongo-Baka,Latn
bln,Southern Catanduanes Bicolano,Philippine,Latn
blo,Anii,Na-Togo,Latn
blp,Blablanga,Western Oceanic,Latn
blq,Baluan-Pam,Admiralty Islands,Latn
blr,Blang,Palaungic,"Latn, Tale, Lana, Thai"
bls,Balaesang,Malayo-Polynesian,Latn
blt,Tai Dam,Southwestern Tai,"Tavt, Latn"
blv,Kibala,Kimbundu,Latn
blw,Balangao,Philippine,Latn
blx,Mag-Indi Ayta,Philippine,Latn
bly,Notre,Western Oti-Volta,Latn
blz,Balantak,Saluan-Banggai,Latn
bma,Lame,Jarawan,Latn
bmb,Bembe,Lega-Binja,Latn
bmc,Biem,Western Oceanic,Latn
bmd,Baga Manduri,Baga,Latn
bme,Limassa,Baka,Latn
bmf,Bom,Mel,Latn
bmg,Bamwe,Buja-Ngombe,Latn
bmh,Kein,Madang,Latn
bmi,Bagirmi,Bagirmi,Latn
bmj,Bote-Majhi,Eastern Indo-Aryan,Deva
bmk,Ghayavi,Western Oceanic,Latn
bml,Bomboli,Ngondi-Ngiri,Latn
bmn,Bina,Western Oceanic,Latn
bmo,Bambalang,Nun,Latn
bmp,Bulgebi,Finisterre,Latn
bmq,Bomu,Bwa,Latn
bmr,Muinane,Boran,Latn
bmt,Biao Mon,Mien,
bmu,Somba-Siawari,Trans-New Guinea,Latn
bmv,Bum,Central Ring,Latn
bmw,Bomwali,Ndzem-Bomwali,Latn
bmx,Baimak,Madang,Latn
bmz,Baramu,Trans-New Guinea,Latn
bna,Bonerate,Muna-Buton,Latn
bnb,Bookan,Sabahan,Latn
bnd,Banda,Central Maluku,Latn
bne,Bintauna,Philippine,Latn
bnf,Masiwang,Central Maluku,Latn
bng,Benga,Sawabantu,Latn
bni,Bangi,Bangi-Moi,Latn
bnj,Eastern Tawbuid,Philippine,Latn
bnk,Bierebo,North-Central Vanuatu,Latn
bnl,Boon,Cushitic,Latn
bnm,Batanga,Sawabantu,Latn
bnn,Bunun,Austronesian,Latn
bno,Asi,Philippine,Latn
bnp,Bola,Western Oceanic,Latn
bnq,Bantik,Malayo-Polynesian,Latn
bnr,Butmas-Tur,North-Central Vanuatu,Latn
bns,Bundeli,Central Indo-Aryan,Deva
bnu,Bentong,South Sulawesi,Latn
bnv,Beneraf,Tor-Kwerba,Latn
bnw,Bisis,Sepik,Latn
bnx,Bangubangu,Luban,Latn
bny,Bintulu,North Sarawakan,Latn
bnz,Beezen,Yukubenic,Latn
boa,Bora,Boran,Latn
bob,Aweer,Cushitic,Latn
boe,Mundabli,Beboid,Latn
bof,Bolon,East Manding,Latn
bog,Bamako Sign Language,sign,
boh,North Boma,Boma-Dzing,Latn
boi,Barbareño,Chumashan,Latn
boj,Anjam,Madang,Latn
bok,Bonjo,Atlantic-Congo,Latn
bol,Bole,West Chadic,Latn
bom,Berom,Beromic,Latn
bon,Bine,Papuan,Latn
boo,Tiemacèwè Bozo,Soninke-Bobo,Latn
bop,Bonkiman,Finisterre,Latn
boq,Bogaya,Trans-New Guinea,Latn
bor,Borôro,Macro-Jê,Latn
bot,Bongo,Bongo-Baka,Latn
bou,Bondei,Seuta,Latn
bov,Tuwuli,Ka-Togo,Latn
bow,Rema,Papuan,Latn
box,Buamu,Bwa,Latn
boy,Bodo (Central Africa),Lebonya,Latn
boz,Tiéyaxo Bozo,Soninke-Bobo,Latn
bpa,Dakaka,North-Central Vanuatu,Latn
bpd,Banda-Banda,Central Banda,Latn
bpg,Bonggo,Western Oceanic,Latn
bph,Botlikh,Avaro-Andian,Cyrl
bpi,Bagupi,Madang,Latn
bpj,Binji,Luban,Latn
bpk,Orowe,New Caledonian,Latn
bpl,Broome Pearling Lugger Pidgin,creole or pidgin,Latn
bpm,Biyom,Madang,Latn
bpn,Dzao Min,Mien,
bpo,Anasi,East Geelvink Bay,Latn
bpp,Kaure,Papuan,Latn
bpq,Banda Malay,creole or pidgin,Latn
bpr,Koronadal Blaan,Philippine,Latn
bps,Sarangani Blaan,Philippine,Latn
bpt,Barrow Point,Paman,Latn
bpu,Bongu,Madang,Latn
bpv,Bian Marind,Trans-New Guinea,Latn
bpx,Palya Bareli,Bhil,Deva
bpy,Bishnupriya Manipuri,Eastern Indo-Aryan,Beng
bpz,Bilba,Timoric,Latn
bqa,Tchumbuli,Central Tano,Latn
bqb,Bagusa,Tor-Kwerba,Latn
bqc,Boko,Bisa-Busa,Latn
bqd,Bung,Northern Bantoid,Latn
bqf,Baga Kaloum,Baga,Latn
bqg,Bago-Kusuntu,Eastern Gurunsi,
bqh,Baima,Qiangic,
bqi,Bakhtiari,Southwestern Iranian,fa-Arab
bqj,Bandial,Jola,Latn
bqk,Banda-Mbrès,Central Banda,Latn
bql,Bilakura,Madang,Latn
bqm,Wumboko,Kpwe,Latn
bqn,Bulgarian Sign Language,sign,
bqo,Balo,Southwest Grassfields,Latn
bqp,Busa,Bisa-Busa,Latn
bqq,Biritai,Lakes Plain,Latn
bqr,Burusu,Sabahan,Latn
bqs,Bosngun,Papuan,Latn
bqt,Bamukumbit,Ngemba,Latn
bqu,Boguru,Boan,Latn
bqv,Begbere-Ejar,Central Plateau,Latn
bqw,Buru (Nigeria),Southern Bantoid,Latn
bqx,Baangi,Kambari,Latn
bqy,Bengkala Sign Language,sign,
bqz,Bakaka,Manenguba,Latn
bra,Braj,Central Indo-Aryan,Deva
brb,Lave,Bahnaric,
brc,Berbice Creole Dutch,creole or pidgin,Latn
brd,Baraamu,Newaric,Deva
brf,Bera,Komo-Bira,Latn
brg,Baure,Arawakan,Latn
brh,Brahui,Dravidian,"Arab, Latn"
bri,Mokpwe,Kpwe,Latn
brj,Bieria,North-Central Vanuatu,Latn
brk,Birgid,Nubian,Latn
brl,Birwa,Sotho-Tswana,Latn
brm,Barambu,Zande,Latn
brn,Boruca,Chibchan,Latn
bro,Brokkat,Tibetic,"Tibt, Latn"
brp,Barapasi,East Geelvink Bay,Latn
brq,Breri,Papuan,Latn
brr,Birao,Southeast Solomonic,Latn
brs,Baras,Malayo-Polynesian,Latn
brt,Bitare,Northern Tivoid,Latn
bru,Eastern Bru,Katuic,"Latn, Laoo, Thai"
brv,Western Bru,Katuic,"Latn, Laoo"
brw,Bellari,Dravidian,
brx,Bodo (India),Bodo-Garo,"Deva, Latn"
bry,Burui,Sepik,Latn
brz,Bilbil,Western Oceanic,Latn
bsa,Abinomn,isolate,Latn
bsb,Brunei Bisaya,Sabahan,Latn
bsc,Bassari,Tenda,Latn
bse,Wushi,Northern Ring,Latn
bsf,Bauchi,Shiroro,Latn
bsg,Bashkardi,Southwestern Iranian,"fa-Arab, Latn"
bsh,Kamkata-viri,Northern Nuristani,"Latn, Arab"
bsi,Bassossi,Manenguba,Latn
bsj,Bangwinji,Waja-Kam,Latn
bsk,Burushaski,isolate,Latn
bsl,Basa-Gumna,Basa,Latn
bsm,Busami,Halmahera-Cenderawasih,Latn
bsn,Barasana,Tucanoan,Latn
bso,Buso,East Chadic,Latn
bsp,Baga Sitemu,Baga,Latn
bsq,Bassa,Western Kru,"Latn, Bass"
bsr,Bassa-Kontagora,Basa,Latn
bss,Akoose,Manenguba,Latn
bst,Basketo,Ometo,Ethi
bsu,Bahonsuai,Bungku-Tolaki,Latn
bsv,Baga Sobané,Baga,Latn
bsw,Baiso,Cushitic,Latn
bsx,Yangkam,Tarokoid,Latn
bsy,Sabah Bisaya,Sabahan,Latn
bta,Bata,Central Chadic,Latn
btc,Bati (Cameroon),West Mbam,Latn
btd,Dairi Batak,Batak,"Latn, Batk"
bte,Gamo-Ningi,Jera,Latn
btf,Birgit,East Chadic,Latn
btg,Gagnoa Bété,Bété,Latn
bth,Biatah Bidayuh,Land Dayak,Latn
bti,Burate,East Geelvink Bay,Latn
btj,Bacanese Malay,Malayic,Latn
btm,Mandailing Batak,Batak,"Latn, Batk"
btn,Ratagnon,Philippine,Latn
bto,Iriga Bicolano,Philippine,Latn
btp,Budibud,Western Oceanic,Latn
btq,Batek,Aslian,Latn
btr,Baetora,North-Central Vanuatu,Latn
bts,Simalungun Batak,Batak,"Latn, Batk"
btt,Bete-Bendi,Bendi,Latn
btu,Batu,Northern Tivoid,Latn
btv,Bateri,Dardic,Deva
btw,Butuanon,Philippine,Latn
btx,Karo Batak,Batak,"Latn, Batk"
bty,Bobot,Central Maluku,Latn
btz,Alas-Kluet Batak,Batak,"Latn, Batk"
bua,Buryat,Mongolic,"Cyrl, Mong"
bub,Bua,Bua,Latn
bud,Ntcham,Gurma,Latn
bue,Beothuk,,Latn
buf,Bushoong,Bushoong,Latn
bug,Buginese,South Sulawesi,"Bugi, Latn"
buh,Younuo Bunu,Hmong,Latn
bui,Bongili,Ngondi-Ngiri,Latn
buj,Basa-Gurmana,Basa,Latn
buk,Bukawa,Western Oceanic,Latn
bum,Bulu (Cameroon),Beti,Latn
bun,Sherbro,Mel,Latn
buo,Terei,South Bougainville,Latn
bup,Busoa,Malayo-Polynesian,Latn
buq,Brem,Trans-New Guinea,Latn
bus,Bokobaru,Bisa-Busa,Latn
but,Bungain,Torricelli,Latn
buu,Budu,Nyali,Latn
buv,Bun,Yuat,Latn
buw,Bubi,Tsogo,Latn
bux,Boghom,West Chadic,Latn
buy,Mmani,Mel,Latn
bva,Barein,East Chadic,Latn
bvb,Bube,Southern Bantoid,Latn
bvc,Baelelea,Southeast Solomonic,Latn
bvd,Baeggu,Southeast Solomonic,Latn
bve,Berau Malay,Malayic,Latn
bvf,Boor,East Chadic,Latn
bvg,Bonkeng,Bafo-Bonkeng,Latn
bvh,Bure,West Chadic,Latn
bvi,Belanda Viri,Sere,Latn
bvj,Baan,Ogoni,Latn
bvk,Bukat,North Bornean,Latn
bvl,Bolivian Sign Language,sign,Latn
bvm,Bamunka,Northern Ring,Latn
bvn,Buna,Torricelli,Latn
bvo,Bolgo,Bua,Latn
bvp,Bumang,Palaungic,
bvq,Birri,Birri-Kresh,Latn
bvr,Burarra,Arnhem,Latn
bvt,Bati (Indonesia),Central Maluku,Latn
bvu,Bukit Malay,Malayic,Latn
bvv,Baniva,Arawakan,Latn
bvw,Boga,Central Chadic,Latn
bvx,Babole,Ngondi-Ngiri,Latn
bvy,Baybayanon,Philippine,Latn
bvz,Bauzi,East Geelvink Bay,Latn
bwa,Bwatoo,New Caledonian,Latn
bwb,Namosi-Naitasiri-Serua,Central-Eastern Oceanic,Latn
bwc,Bwile,Sabi,Latn
bwd,Bwaidoka,Western Oceanic,Latn
bwe,Bwe Karen,Karen,
bwf,Boselewa,Western Oceanic,Latn
bwg,Barwe,Sena,Latn
bwh,Bishuo,Furu,Latn
bwi,Baniwa,Nawiki,Latn
bwj,Láá Láá Bwamu,Bwa,Latn
bwk,Bauwaki,Trans-New Guinea,Latn
bwl,Bwela,Buja-Ngombe,Latn
bwm,Biwat,Yuat,Latn
bwn,Wunai Bunu,Hmong,
bwo,Shinasha,Gonga,Latn
bwp,Mandobo Bawah,Trans-New Guinea,Latn
bwq,Southern Bobo,Soninke-Bobo,Latn
bwr,Bura,Central Chadic,Latn
bws,Bomboma,Buja-Ngombe,Latn
bwt,Bafaw,Bafo-Bonkeng,Latn
bwu,Buli (Ghana),Buli-Koma,Latn
bww,Bwa,Bati-Angba,Latn
bwx,Bu-Nao Bunu,Hmong,Latn
bwy,Cwi Bwamu,Bwa,Latn
bwz,Bwisi,Sira,Latn
bxa,Bauro,Southeast Solomonic,Latn
bxb,Belanda Bor,Northern Luo,Latn
bxc,Molengue,Kele,Latn
bxd,Pela,Burmish,
bxe,Ongota,Cushitic,Latn
bxf,Bilur,Western Oceanic,Latn
bxg,Bangala,Bangi-Moi,Latn
bxh,Buhutu,Western Oceanic,Latn
bxi,Pirlatapa,Karnic,Latn
bxj,Bayungu,Southwest Pama-Nyungan,Latn
bxk,Bukusu,Masaba-Luhya,Latn
bxl,Jalkunan,Jogo-Jeri,Latn
bxn,Burduna,Southwest Pama-Nyungan,Latn
bxo,Barikanchi,creole or pidgin,Latn
bxp,Bebil,Beti,Latn
bxq,Beele,West Chadic,Latn
bxs,Busam,Southwest Grassfields,Latn
bxv,Berakou,Bagirmi,Latn
bxw,Banka,Samogo,Latn
bxz,Binahari,Trans-New Guinea,Latn
bya,Palawan Batak,Philippine,Tagb
byb,Bikya,Furu,Latn
byc,Ubaghara,North-South Upper Cross River,Latn
byd,Benyadu',Land Dayak,Latn
bye,Pouye,Sepik,Latn
byf,Bete,Yukubenic,Latn
byg,Baygo,Daju,Latn
byh,Bujhyal,Greater Magaric,Deva
byi,Buyu,Nyanga-Buyi,Latn
byj,Binawa,Kauru,Latn
byk,Biao,Kra-Dai,Latn
byl,Bayono,Trans-New Guinea,Latn
bym,Bidyara,Pama-Nyungan,Latn
byn,Blin,Cushitic,"Ethi, Latn"
byo,Biyo,Loloish,"Latn, Hani"
byp,Bumaji,Bendi,Latn
byq,Basay,Austronesian,Latn
byr,Baruya,Trans-New Guinea,Latn
bys,Burak,Bikwin-Jen,Latn
byt,Berti,Saharan,Latn
byv,Medumba,Bamileke,Latn
byw,Belhariya,Eastern Kiranti,Deva
byx,Qaqet,Baining,Latn
byz,Banaro,Papuan,Latn
bza,Bandi,Southwestern Mande,Latn
bzb,Andio,Saluan-Banggai,Latn
bzd,Bribri,Chibchan,Latn
bze,Jenaama Bozo,Soninke-Bobo,Latn
bzf,Boikin,Sepik,Latn
bzg,Babuza,Austronesian,
bzh,Mapos Buang,Western Oceanic,Latn
bzi,Bisu,Loloish,"Latn, Thai"
bzj,Belizean Creole,creole or pidgin,Latn
bzk,Nicaraguan Creole,creole or pidgin,Latn
bzl,Boano (Sulawesi),Malayo-Polynesian,Latn
bzm,Bolondo,Buja-Ngombe,Latn
bzn,Boano (Maluku),Central Maluku,Latn
bzo,Bozaba,Ngondi-Ngiri,Latn
bzp,Kemberano,South Bird's Head,Latn
bzq,Buli (Indonesia),Halmahera-Cenderawasih,Latn
bzr,Biri,Pama-Nyungan,Latn
bzs,Brazilian Sign Language,sign,Latn
bzu,Burmeso,West Papuan,Latn
bzv,Bebe,Eastern Beboid,Latn
bzw,Basa,Basa,Latn
bzx,Hainyaxo Bozo,Soninke-Bobo,Latn
bzy,Obanliku,Bendi,Latn
bzz,Evant,Central Tivoid,Latn
caa,Ch'orti',Mayan,Latn
cab,Garifuna,Ta-Arawakan,Latn
cac,Chuj,Mayan,Latn
cad,Caddo,Caddoan,Latn
cae,Laalaa,Cangin,Latn
caf,Southern Carrier,North Athabaskan,Latn
cag,Nivaclé,Matacoan,Latn
cah,Cahuarano,Zaparoan,Latn
caj,Chané,Arawakan,Latn
cak,Kaqchikel,Mayan,Latn
cal,Carolinian,Micronesian,Latn
cam,Cemuhî,New Caledonian,Latn
can,Chambri,Lower Sepik,Latn
cao,Chácobo,Panoan,Latn
cap,Chipaya,Uru-Chipaya,Latn
caq,Car Nicobarese,Nicobarese,Latn
car,Galibi Carib,Cariban,Latn
cas,Tsimané,isolate,Latn
cav,Cavineña,Tacanan,Latn
caw,Callawalla,mixed,Latn
cax,Chiquitano,isolate,Latn
cay,Cayuga,Iroquoian,Latn
caz,Canichana,isolate,Latn
cbb,Cabiyarí,Nawiki,Latn
cbc,Carapana,Tucanoan,Latn
cbd,Carijona,Cariban,Latn
cbg,Chimila,Chibchan,Latn
cbi,Chachi,Barbacoan,Latn
cbj,Ede Cabe,Ede,Latn
cbk,Chavacano,creole or pidgin,Latn
cbl,Bualkhaw Chin,Kukish,Latn
cbn,Nyah Kur,Monic,Thai
cbo,Izora,Jera,Latn
cbq,Shuba,Kainji,Latn
cbr,Cashibo-Cacataibo,Panoan,Latn
cbs,Cashinahua,Panoan,Latn
cbt,Chayahuita,Cahuapanan,Latn
cbu,Candoshi-Shapra,isolate,Latn
cbv,Cacua,Nadahup,Latn
cbw,Kinabalian,Philippine,Latn
